senderAddress,text,label
AD-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 228.00 from Mrs SHOBIA  ARULNATHAN on 4/28/2022 3:46:40 PM.info :UPI/P2A/211877627374 -KVB,
QP-BAJAJF,Protect your debit/credit card from unauthorised transactions upto Rs 2 lacs at just Rs 499. Click Link https://zgz.nu/CHdvJRST -BFL,
TM-TMBANK,Your A/c No.XXXX3064 is debited with Rs.400.00 on 27-04-2022 10:41 AM and IOBA A/c linked to 065201000048805@IOBA0000001.ifsc.npci is credited (UPI Ref No.211733589313) - TMB,
TMBANK,Your A/c No.XXXX3064 is debited with Rs.400.00 on 27-04-2022 10:41 AM and IOBA A/c linked to 065201000048805@IOBA0000001.ifsc.npci is credited (UPI Ref No.211733589313) - TMB,
VM-KVBANK,Your a/c no. XXXXXXXXXXXX9102 is credited by INR 1.00 on 27-04-22 by a/c linked to mobile xxxxxx0000 (IMPS Ref no. 211706851747). Avl Bal INR 11.28 -KVB,
AD-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 100.00 on 4/26/2022 6:53:57 PM to Maruthi Super Service .
info :P2A/211655708690 -KVB",
AD-TMBANK,Your A/c No.XXXX3064 is debited with Rs.38.00 on 26-04-2022 06:48 PM and KVBL A/c linked to 1620166000009102@KVBL0000001.ifsc.npci is credited (UPI Ref No.211692568998) - TMB,
AX-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 38.00 from SATHEESH D on 4/26/2022 6:47:47 PM.info :P2A/211692568998 -KVB,
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 1900.00 on 4/26/2022 6:11:49 PM to TAMIZHARASAN M .
info :P2A/211600555081 -KVB",
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX9102 is credited by INR 1,550.00 on 26-04-22 by a/c linked to mobile xxxxxx0520 (IMPS Ref no. 211618035897). Avl Bal INR 1,972.28 -KVB",
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX9102 is credited by INR 1.00 on 26-04-22 by a/c linked to mobile xxxxxx0520 (IMPS Ref no. 211618035045). Avl Bal INR 1,972.28 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 350.00 from S MANIMEGALAI on 4/26/2022 6:07:02 PM.info :UPI/P2A/211618486292 -KVB,
AD-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 300.00 on 4/25/2022 7:44:08 PM to Bank Account XXXXXXXXXXX8805 .
info :P2A/211589128928 -KVB",
VM-KVBANK,Your a/c no. XXXXXXXXXXXX9102 is credited by INR 72.75 on 25-04-22 by a/c linked to mobile xxxxxx0520 (IMPS Ref no. 211518584129). Avl Bal INR 371.28 -KVB,
AD-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 120.00 from Ms KAVITHA  V on 4/25/2022 5:22:09 PM.info :UPI/P2A/211584285379 -KVB,
QCKLON,"Your A/C No. XXXXXX Can Be Credited Up to Rs.4,98,000/- By Stashfin App.
Submit Your Details Now :r3w.in/s/3eg0q0yEcj
Get the amount in 5 Minutes.",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 19.00 from SULOCHANA CHINNASAMY on 4/25/2022 9:44:27 AM.info :UPI/P2A/211518861560 -KVB,
AX-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 140.00 from ARUNPRABHU K S on 4/24/2022 9:11:03 PM.info :UPI/P2A/211477599518 -KVB,
AD-EXPOPS,Hi Duraisamy You have requested for your Experian credit report from Flipkart. Please click on the below link http://nc3.in/d02Z0er,
AX-TMBANK,"Ur Acc#303064 debited with Rs.500 for ATM Txn. Card#6345. Ref#005972. Acc Bal Rs.+39.68. Please use nearby TMB ATM to enjoy more value added services at free of charge. Use Whatsapp Banking facility to find out location of nearest TMB ATM. Customer Care:0461-2383342,2383343-TMB",
AX-TMBANK,Your A/c No.XXXX3064 is credited with Rs.500.00 on 23-04-2022 12:09 PM and KVBL A/c linked to 9677300520@ybl is debited (UPI Ref No.211345058375) - TMB,
AX-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 500.00 on 4/23/2022 12:09:22 PM to Bank Account XXXXXXXXXXX3064 .
info :P2A/211345058375 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 500.00 from N NAGALAKSHMI on 4/23/2022 12:07:40 PM.info :UPI/P2A/211325290106 -KVB,
AX-TMBANK,Your A/c No.XXXX3064 is debited with Rs.82.00 on 23-04-2022 09:59 AM and SIBL A/c linked to Q69745304@ybl is credited (UPI Ref No.211307810160) - TMB,
AD-EXPOPS,Hi Duraisamy You have requested for your Experian credit report from BUENO FINANCE. Please click on the below link http://nc3.in/djVUJRj,
AD-EXPOPS,"Hi, 436091 is your one time password (OTP) for accessing your Experian Credit Report. It is valid till 12:16 am. Please do not share this OTP with anyone.",
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX9102 is debited for INR 9,375.00 on 21-04-22 and credited IMPS-[211117130726]-TMBL-XXXX0767-loan.If not done by you, call 18005721916 - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing -KVB",
AX-TMBANK,"Your A/c No.XXXX3064 is debited with Rs.9,400.00 on 21-04-2022 05:43 PM and KVBL A/c linked to 1620166000009102@KVBL0000001.ifsc.npci is credited (UPI Ref No.211177421599) - TMB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 9400.00 from SATHEESH D on 4/21/2022 5:42:46 PM.info :P2A/211177421599 -KVB,
VM-TMBANK,"Ur Acc#303064 debited with Rs.6,000 for ATM Txn. Card#6345. Ref#330703. Acc Bal Rs.+19.04. Please use nearby TMB ATM to enjoy more value added services at free of charge. Use Whatsapp Banking facility to find out location of nearest TMB ATM. Customer Care:0461-2383342,2383343-TMB",
VM-TMBANK,"Your A/c No.XXXX3064 is credited with Rs.1,630.00 on 20-04-2022 03:24 PM and KVBL A/c linked to 9677300520@ybl is debited (UPI Ref No.211053344999) - TMB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 1630.00 on 4/20/2022 3:24:35 PM to Bank Account XXXXXXXXXXX3064 .
info :P2A/211053344999 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 1000.00 from N NAGALAKSHMI on 4/20/2022 12:21:26 PM.info :UPI/P2A/211022387248 -KVB,
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 500.00 from N NAGALAKSHMI on 4/19/2022 10:40:28 PM.info :UPI/P2A/210981343698 -KVB,
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 60.00 on 4/19/2022 10:00:44 PM to SS Hotel .
info :P2A/210928055654 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 1.50 from Paytm on 4/19/2022 9:45:53 PM.info :P2A/210988354871 -KVB,
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 200.00 on 4/19/2022 9:45:48 PM to SHREE NANJAPPA AND CO .
info :P2A/210988348520 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 75.00 from NOYAL FEDRICK V on 4/19/2022 5:54:03 PM.info :UPI/P2A/210933488998 -KVB,
AX-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 300.00 on 4/19/2022 1:31:08 PM to swiggyupi .
info :P2A/210917868924 -KVB",
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX9102 is debited for INR 5,000.00 on 19-04-22 and credited IMPS-[210911000816]-CNRB-XXXX6348-loan.If not done by you, call 18005721916 - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing -KVB",
VM-KVBANK,"Your A/c XX9102 Credited INR 5,000.00 on 19-Apr-22 11:14:03 * ATM-CASH DEPOSIT AT CDM-S1ECD167401 * Avl Bal is INR 5,619.83 -KVB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 199.00 on 4/19/2022 7:06:44 AM to Paytm Recharge and Bill Payment .
info :P2A/210903036209 -KVB",
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 40.00 from Suganthi on 4/19/2022 6:54:10 AM.info :UPI/P2A/210969347973 -KVB,
QP-BAJAJF,Protect your credit/debit card from unauthorised transactions upto Rs 2 Lacs at just Rs 499. Click Link https://zgz.nu/H1LBWvyN -BFL,
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 50.00 from Suganthi on 4/18/2022 7:04:37 AM.info :UPI/P2A/210848585277 -KVB,
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 41.00 from M KAVIYARASAN on 4/18/2022 6:25:43 AM.info :UPI/P2A/210860214094 -KVB,
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 500.00 on 4/18/2022 5:41:50 AM to swiggyupi .
info :P2A/210894448483 -KVB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 500.00 on 4/17/2022 1:18:46 PM to PaytmUser .
info :P2A/210782996143 -KVB",
VM-KVBANK,"Your A/c XX9102 Credited INR 1,000.00 on 17-Apr-22 14:44:05 * ATM-CASH DEPOSIT AT CDM-S1ECD187201 * Avl Bal is INR 1,187.83 -KVB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 800.00 on 4/17/2022 7:06:52 AM to AMMAN MUTTON STALL .
info :P2A/210704751883 -KVB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 179.00 on 4/16/2022 6:03:33 PM to Billdesk .
info :P2A/210670327269 -KVB",
VM-KVBANK,"Dear Customer
Please do not disclose your Credit card number/ATM Card Number/PIN/CVV/OTP/Online User ID&Password/any other sensitive information to any one
KVB",
VM-KVBANK,"Your A/c XX9102 Credited INR 1,600.00 on 16-Apr-22 15:00:52 * ATM-CASH DEPOSIT AT CDM-S1ECD112201 * Avl Bal is INR 1,666.83 -KVB",
QP-CARDIL,"Dear Customer, Congrats! You have a pre-qualified Axis Bank Credit Card Offer with Amazing offers waiting for you.
Apply - ds7.in/4qY8k04
Indialends",
QP-BAJAJF,Protect your credit/debit card from unauthorised transactions upto Rs 2 Lacs at just Rs 499. Click Link https://zgz.nu/C1CKpnzK -BFL,
QP-BAJAJF,Protect your credit/debit card from unauthorised transactions upto Rs 2 Lacs at just Rs 499. Click Link https://zgz.nu/H7k9D4Zq -BFL,
VM-BAJAJF,Protect your credit/debit card from unauthorised transactions upto Rs 2 Lacs at just Rs 499. Click Link https://zgz.nu/CGhRuktx -BFL,
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX2081 is credited by INR 1.00 on 15-04-22 by a/c linked to mobile xxxxxx0000 (IMPS Ref no. 210519443923). Avl Bal INR 1,011.00 -KVB",
AX-IDFCFB,"Dear Customer, Thank you for your interest in IDFC FIRST Bank. Your consumer durable loan application no. 100003917456 does not meet the Bank's internal policy. However, this is not a reflection of your credit worthiness and we would be pleased to relook your application after 90 days. IDFC FIRST Bank",
TMBANK,Your A/c No.XXXX3064 is debited with Rs.110.00 on 13-04-2022 01:17 PM and KVBL A/c linked to 1620166000009102@KVBL0000001.ifsc.npci is credited (UPI Ref No.210388221796) - TMB,
TMBANK,"Your A/c No.XXXX3064 is debited with Rs.5,000.00 on 13-04-2022 08:55 AM and IOBA A/c linked to 065201000048805@IOBA0000001.ifsc.npci is credited (UPI Ref No.210329169567) - TMB",
AX-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 50.00 on 4/12/2022 9:49:08 AM to JAYAPANDIYAN K .
info :P2A/210289701072 -KVB",
AX-TMBANK,Your A/c No.XXXX3064 is debited with Rs.15.00 on 12-04-2022 09:46 AM and KVBL A/c linked to 1620166000009102@KVBL0001620.ifsc.npci is credited (UPI Ref No.210205096575) - TMB,
AX-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 15.00 from SATHEESH D on 4/12/2022 9:45:04 AM.info :P2A/210205096575 -KVB,
AX-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 30.00 from MANIKANDAN ARUMUGAM on 4/12/2022 9:41:51 AM.info :UPI/P2A/210207054149 -KVB,
BP-TMBANK,Your A/c No.XXXX3064 is debited with Rs.220.10 on 11-04-2022 08:18 PM and UTIB A/c linked to bookmyshow@axisbank is credited (UPI Ref No.210171712730) - TMB,
TM-TMBANK,"Dear Customer, Ur SB303064 is credited with Rs.31.4 on 11-04-2022 by RZPXPVTLTD from YESB bank via IMPS RefNo: 210119831967. Avbl Bal Rs.315.14 -TMB",
TMBANK,"Dear Customer, Ur SB303064 is credited with Rs.31.4 on 11-04-2022 by RZPXPVTLTD from YESB bank via IMPS RefNo: 210119831967. Avbl Bal Rs.315.14 -TMB",
+917990813936,"Your A/C No. XXXXX Can Be Credited by Rs.2,99,999/- from Navi.
Instant Bank A/c transfer and Easy EMI Options.
Apply Now: lp8.in/s/His0pafpAK",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 250.00 on 4/11/2022 1:46:41 PM to swiggyupi .
info :P2A/210174519839 -KVB",
TM-PTNNPS,NSDL e-Gov is now Protean eGov Technologies Ltd. Info-Click https://bit.ly/3BFr8M2. Contribution Rs.318.00 for Apr-2022 credited to APY PRAN XX5553 -Protean,
PTNNPS,NSDL e-Gov is now Protean eGov Technologies Ltd. Info-Click https://bit.ly/3BFr8M2. Contribution Rs.318.00 for Apr-2022 credited to APY PRAN XX5553 -Protean,
JM-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 250.00 from KOUSIKA A on 4/11/2022 12:40:58 PM.info :UPI/P2A/210173238805 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 300.00 on 4/11/2022 12:37:46 PM to swiggyupi .
info :P2A/210173185733 -KVB",
VM-TMBANK,Your A/c No.XXXX3064 is credited with Rs.40.00 on 11-04-2022 12:05 PM and KVBL A/c linked to 9677300520@ybl is debited (UPI Ref No.210190500757) - TMB,
JM-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 40.00 on 4/11/2022 12:03:36 PM to Bank Account XXXXXXXXXXX3064 .
info :P2A/210190500757 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 35.00 from HARIHARAN S on 4/11/2022 11:01:39 AM.info :UPI/P2A/210148651198 -KVB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 62.00 from VANDAN  PANDE Y on 4/11/2022 10:24:36 AM.info :UPI/P2A/210110328962 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 200.00 on 4/11/2022 8:09:57 AM to swiggyupi .
info :P2A/210168634398 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 1500.00 on 4/11/2022 7:48:51 AM to Mr SANKAR RAMASAMY .
info :P2A/210104481154 -KVB",
VM-KVBANK,"Your a/c no. XXXXXXXXXXXX9102 is debited for INR 1,000.00 on 10-04-22 and credited IMPS-[210023349324]-ICIC-XXXX9645-Gold.If not done by you, call 18005721916 - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 180.00 from Mr AZHAGURAJ T on 4/10/2022 11:17:02 PM.info :UPI/P2A/210066853728 -KVB,
VM-KVBANK,"Your A/c XX9102 Credited INR 900.00 on 10-Apr-22 22:36:03 * ATM-CASH DEPOSIT AT CDM-S1ECD167401 * Avl Bal is INR 2,768.83 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 100.00 on 4/10/2022 10:14:12 PM to Mr KARUPPUSAMY KARUPPUSAMY .
info :P2A/210066124704 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 10.00 on 4/10/2022 9:40:33 PM to swiggyupi .
info :P2A/210065564435 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 150.00 on 4/10/2022 9:39:19 PM to swiggyupi .
info :P2A/210065552915 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 1500.00 from Mr SANKAR RAMASAMY on 4/10/2022 6:33:06 PM.info :UPI/P2A/210018246995 -KVB,
JM-TMBANK,Your A/c No.XXXX3064 is debited with Rs.28.00 on 10-04-2022 07:49 AM and PYTM A/c linked to paytm-59286269@paytm is credited (UPI Ref No.210009245409) - TMB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 70.00 on 4/9/2022 10:31:59 PM to MUHAMMED RASHID MC .
info :P2A/209960514803 -KVB",
VM-KVBANK,Your A/c XX9102 Credited INR 600.00 on 09-Apr-22 20:35:59 * ATM-CASH DEPOSIT AT CDM-S1ECD112201 * Avl Bal is INR 698.83 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 600.00 on 4/9/2022 5:54:41 PM to swiggyupi .
info :P2A/209942791099 -KVB",
JK-TMBANK,Your A/c No.XXXX3064 is credited with Rs.500.00 on 09-04-2022 05:00 PM and KVBL A/c linked to 9677300520@ybl is debited (UPI Ref No.209917713404) - TMB,
JM-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 500.00 on 4/9/2022 4:58:37 PM to Bank Account XXXXXXXXXXX3064 .
info :P2A/209917713404 -KVB",
JK-KVBANK,"Your A/c XX9102 Credited INR 900.00 on 09-Apr-22 16:57:11 * ATM-CASH DEPOSIT AT CDM-S1ECD167401 * Avl Bal is INR 1,198.83 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 300.00 on 4/9/2022 3:35:06 PM to swiggyupi .
info :P2A/209940252263 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 493.00 from VIGNESH THIRUVAMBALAM RAMALINGAM on 4/9/2022 3:00:56 PM.info :UPI/P2A/209939583290 -KVB,
JM-TMBANK,Your A/c No.XXXX3064 is debited with Rs.100.00 on 09-04-2022 12:59 PM and KVBL A/c linked to 1620166000009102@KVBL0001620.ifsc.npci is credited (UPI Ref No.209928244498) - TMB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 100.00 from SATHEESH D on 4/9/2022 12:58:03 PM.info :P2A/209928244498 -KVB,
JM-TMBANK,"Ur Acc#303064 is debited with Rs.300.39 for Txn at BPCL SREE AMMAN ENTE Card#xxxx6345. Acc Bal.Rs.+1021.74.Customer Care:0461-2383342,2383343-TMB",
VM-TMBANK,Your A/c No.XXXX3064 is credited with Rs.480.00 on 09-04-2022 09:36 AM and KVBL A/c linked to 9677300520@paytm is debited (UPI Ref No.209905992088) - TMB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 480.00 on 4/9/2022 9:35:04 AM to Satheesh D .
info :P2A/209905992088 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 70.00 on 4/9/2022 8:04:09 AM to LINGAKUMAR   A .
info :P2A/209901775079 -KVB",
JM-TMBANK,Your A/c No.XXXX3064 is debited with Rs.170.00 on 08-04-2022 10:47 PM and PYTM A/c linked to pay9600765577@paytm is credited (UPI Ref No.209884202055) - TMB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 309.00 from J SARAVANAPANDIAN on 4/8/2022 9:22:09 PM.info :UPI/P2A/209853519319 -KVB,
JM-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 125.00 on 4/8/2022 8:00:04 PM to SWIGGY .
info :P2A/209827042803 -KVB",
JM-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 25.00 from MATCHING POINT  BY PROP SUMANTH KUMAR on 4/8/2022 8:41:06 AM.info :UPI/P2A/209808610346 -KVB,
JM-TMBANK,"Ur Acc#303064 debited with Rs.4,000 for ATM Txn. Card#6345. Ref#350435. Acc Bal Rs.+1012.13. Please use nearby TMB ATM to enjoy more value added services at free of charge. Use Whatsapp Banking facility to find out location of nearest TMB ATM. Customer Care:0461-2383342,2383343-TMB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 50.00 from AJIN CHRISTHU RAJA E on 4/7/2022 8:56:46 AM.info :UPI/P2A/209794405591 -KVB,
JM-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 44.00 from SUGAPRIYA A on 4/7/2022 7:36:18 AM.info :UPI/P2A/209775588486 -KVB,
AX-EXPOPS,Hi Satheesh You have requested for your Experian credit report from Bharat Pe. Please click on the below link http://nc3.in/djvDxGk,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 3.75 from Paytm on 4/6/2022 1:47:20 PM.info :P2A/209621217858 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 500.00 on 4/6/2022 1:12:00 PM to D Prince Suresh Kumar .
info :P2A/209628776855 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 240.00 from DIVYA M on 4/6/2022 12:59:19 PM.info :UPI/P2A/209621256561 -KVB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 100.00 from MANOJ DIAS PRABU on 4/6/2022 10:27:58 AM.info :UPI/P2A/209651538530 -KVB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 70.00 from AJIN CHRISTHU RAJA E on 4/6/2022 9:18:47 AM.info :UPI/P2A/209675318035 -KVB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 290.00 from YUVAPRAKASH RAJENDRAN on 4/5/2022 6:27:23 PM.info :UPI/P2A/209593802077 -KVB,
JM-KVBANK,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 91.00 on 4/5/2022 11:30:45 AM to SWIGGY .
info :P2A/209588847401 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 30.00 on 4/5/2022 11:11:15 AM to C HARIPRIYA KAMAKODI .
info :P2A/209548400368 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 35.00 on 4/5/2022 8:37:48 AM to MANIKANDAN ARUMUGAM .
info :P2A/209559524494 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 1.41 from Bharat Petroleum Corporation Ltd on 4/5/2022 8:28:44 AM.info :UPI/P2A/209508697815 -KVB,
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 35.00 from MANIKANDAN ARUMUGAM on 4/5/2022 8:11:40 AM.info :UPI/P2A/209579365098 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 200.00 on 4/5/2022 7:54:18 AM to Bharat Petroleum Corporation Ltd .
info :P2A/209532399316 -KVB",
JM-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 40.00 from SURESH M on 4/5/2022 7:47:05 AM.info :UPI/P2A/209581268899 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 65.00 on 4/4/2022 4:48:40 PM to Kiruthika Karthik .
info :P2A/209440801301 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 105.00 from RAJESH SELVARAJ on 4/4/2022 1:40:31 PM.info :UPI/P2A/209437361688 -KVB,
JM-KVBANK,Your a/c XXXXXXXXXXXX9102 is credited Rs. 110.00 from SANJEEV R on 4/4/2022 1:34:17 PM.info :UPI/P2A/209466686497 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 2000.00 on 4/4/2022 12:44:53 PM to Bank Account XXXXXXXXXXX8805 .
info :P2A/209487891894 -KVB",
JD-KVBANK,"Your A/c XX9102 Credited INR 2,100.00 on 04-Apr-22 12:43:28 * ATM-CASH DEPOSIT AT CDM-S1ECD167401 * Avl Bal is INR 2,178.67 -KVB",
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 170.00 on 4/3/2022 9:04:39 PM to swiggyupi .
info :P2A/209300652121 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 190.00 from RAJA A on 4/3/2022 9:01:15 PM.info :UPI/P2A/209310588282 -KVB,
JM-KVBUPI,"Your a/c XXXXXXXXXXXX9102 is debited Rs. 230.00 on 4/3/2022 3:46:38 PM to swiggyupi .
info :P2A/209325617970 -KVB",
JM-KVBUPI,Your a/c XXXXXXXXXXXX9102 is credited Rs. 226.00 from KIRAN SHARMA R on 4/3/2022 3:45:47 PM.info :UPI/P2A/209325612202 -KVB,
